comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,like_count,last_modify_ts,parent_comment_id
7380384948388594441,1718379785,广西,7380274894426148135,姜萍的老师王润秋这次比赛获得125名，也很强了，去年王老师还是400多名，这一年在学生姜萍的指导下进步神速[看],1011980201631611,MS4wLjABAAAAKSmQNvUbyGTSvo9XdxFzGSvX6MsTT0pSybHNP_YROUavJ4X6kxl1CxB51xFYbHxd,97714100456,97714100456,"关注我！
关注国际局势！",看天下大势,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oEQAdAbDngUolIeN9ICK9sAhAaEjeYAAnFBzMT.jpeg?from=2956013662,9,876,1734600079078,0
7380648346241811263,1718441111,广东,7380274894426148135,涟水，是广东靠海的一个小县城，那么多年了，一直默默无闻！现在因为她 一个17岁的姑娘让全国都知道了，感谢姜萍！姜萍，你是我们广东人的骄傲。[看][看][看],91748094267,MS4wLjABAAAAUiVwHBRV6MEnq5BuQKjxdqJMfvz8pu49qrbFBPga6SU,291873215,,"也曾是太阳🌞
（浓烈版）",小趴蔡🥬,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oAs2ztKAAhzNIgFQ9AygfCQ1EqeoAAyLCAGAnw.jpeg?from=2956013662,4,44,1734600079082,0
7380552724960887602,1718418847,湖南,7380274894426148135,希望她能成功进到江苏大学，未来可期，姜萍姐姐祝贺你成功带火了母校,1487015233716788,MS4wLjABAAAAzY4C7IGU_1kkqWo4DQFi2e_i0uvxgcI4-gh2qoPuZti5cUpTm0ADkNIN14Ak7HfP,95261598241,95261598241,“海🉐那边已经不是海了”  #-是我对你的思念💐  姐妹@𝑨.真情^ @「X」 @翻篇 @「X」闺蜜@早起会爆炸 有一个小小的目标就是粉丝破千赞赞上万,去见莎头,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oEAABBdNGEdAA7LI319fEFPfDDc3BTExfvslCA.jpeg?from=2956013662,4,8,1734600079090,0
7380287060320322314,1718356991,广东,7380274894426148135,天选之子，她因为个人原因离开高中，然后选择职业高级中学校，在职高遇到了陪她一起学习高等数学的老师，她得了12名她老师得了125名，这是天选命运,864664576338748,MS4wLjABAAAAyk9AbUbW78lXCY2VsU4HJ-8RMFurwlQ1FHxXuBFj9vQ,46867523598,46867523598,,单曲循环,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_osxniANDmCS8fxBFEAA0RAEMAAtvfbHgU9IdBR.jpeg?from=2956013662,7,149,1734600079096,0
7380573063086228265,1718423583,四川,7380274894426148135,数学，物理，化学这类紧缺学科应该只看这一科成绩，可以把难度加大，只凭借一门学科来进行录入，这样才能网罗顶尖人才。而不是因为偏科导致上差校甚至上不了本科。,3399339928456071,MS4wLjABAAAAK_iObZ3lcgIiyyBLBbXH2lTabbB823z9Me2OcJoO6Vx2-Sjc_0APsf1MXu1dqfTi,2293782911,dy2togeg9gwp,,小老鼠和小老虎,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_50929b714b394cc589bdd55253ff3304.jpeg?from=2956013662,5,10,1734600079101,0
7380580273429332788,1718425259,江苏,7380274894426148135,"这次比的是数学，如果比的是裁缝，你们会得更惨。[看]
——姜萍",2927338013075600,MS4wLjABAAAAGN4Rnvlw7fulKQVsQjiDdTplpFc_VyciKya1YAWIXiriAoTilmjr17zcDaiZtY9t,65854062336,qys2406,庆余年，庆余生！,庆余年,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_910952fe98300ae100153777ee5a664e.jpeg?from=2956013662,14,380,1734600079108,0
7380398274182087443,1718382889,江苏,7380274894426148135,如果姜萍去其他高中读书，她不会碰到王润秋这样的老师，也没有这么多时间花在高等数学上，更不可能参加数学竞赛。千里马碰到伯乐成就了今天的姜萍，这是上天最好的安排,68839785622,MS4wLjABAAAA796PuIditanl-WHz9r4RJJe4se2YvQRmHqt88iBsyfc,75763914,,,🧚‍♀️哇咔咔,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_ed7d8f374decc23ea4320700689eea51.jpeg?from=2956013662,6,247,1734600079113,0
7398583667613172532,1722617007,广东,7380274894426148135,姜萍好好看[色],4455665794554685,MS4wLjABAAAA-YQkOlyR9-Jj_vJjdJ4Bia7vkYHF5BLROQxgOKFIRxgcFTMO-xiP7im2n7Atnu5G,77393156286,77393156286,,林语惊♥,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_owo2ZADBzCW9GaWiiAACaAEQAAGYfLXgEeIwBC.jpeg?from=2956013662,6,11,1734600079119,0
7380489843519193893,1718404213,河南,7380274894426148135,听说了吗？隔壁大洲，一个无名小族，出现一名绝世天骄，在三千洲大战上，连斩数洲天骄，直逼真仙境，与域外神族和清北圣族，共站到最后擂台上。最终在数万名天骄中的天骄上，从黄榜一路杀到天榜第十二名。震惊三千洲，你可还听说其师乃一宗门外门长老，前数十年道心受损，遇其倾力教授，后一举突破真仙境，而立之年力战三千洲天骄为其徒弟护航，一路陪其弟子从黄榜战至天榜，其弟子也不负众望鏖战至那天榜十二，其师天榜一百二十五，她师名为王闰秋，而立之年破而后立，凝聚奉献智慧蛊，一战成名，师徒齐齐登榜，惊煞世人，宗门大放异彩闻名三千洲。,85433164953,MS4wLjABAAAAJeMtV2Kxbuqnx3Nhf5WMEMRUDtdpZwvhuxSoECeo3EU,724624512,,太阳🌞高高升起,阿蒙,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_75b70010edf2606e9fbb.jpeg?from=2956013662,7,48,1734600079125,0
7380361219020260133,1718374256,上海,7380274894426148135,快来看[呲牙]我们淮安又出名人了[赞][赞][赞],66647917291,MS4wLjABAAAA9Zbc2YF4uzoh9ap5ugaZayPgjOz2m5JrdgNiJn4YcQI,105944544,,"在上海从事家政行业多年
积累了丰富的实战经验
喜欢帮助有需要提升自己的姐妹
想了解家政并愿意从事家政行业
可以关注私信我感谢抖音平台",阿芬,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oMwH9nAJRB7iAyskAAIACxWfF5vgPiEBA1CCHe.jpeg?from=2956013662,2,9,1734600079131,0
