comment_id,create_time,ip_location,aweme_id,content,user_id,sec_uid,short_user_id,user_unique_id,user_signature,nickname,avatar,sub_comment_count,like_count,last_modify_ts,parent_comment_id
7447108983325885193,1733915180,广东,7380262636904041768,姜萍最近在哪里发财[捂脸][捂脸][捂脸],3837746806524183,MS4wLjABAAAAw2Yb5TBOnEaDD6sd_-OK_sxNB9NfbyFa_l3tDPDRq7Vw2q0Gm_51Qgypy_ZCIFlN,38776950309,38776950309,,幼儿园园长,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oEI2KDgfMPukAZGHIAegLgAMAxQ0EAePC4fbjD.jpeg?from=2956013662,6,309,1734600371597,0
7435600590229291830,1731235676,江苏,7380262636904041768,怎么评论这么少，姜萍加油[看],96706169335,MS4wLjABAAAA7OdyHlLGt9WnX3I4Y_bllQpkMQmERKSNB-KCHVrUHE8,775405497,,,ice-Yyyyy,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/d61cadb5c371f84e84992272adc4814a.jpeg?from=2956013662,8,2101,1734600371598,0
7438561498253574923,1731925066,浙江,7380262636904041768,中国第一天才，中国的希望，中国的未来[赞],2036764931532765,MS4wLjABAAAAxjcDl4VUsK9u24MRE_CPnWkFmflgy1xCf1s9Q3_jAAa3XtoaPMdTYiE2wdrNS06e,30131425187,30131425187,,犹豫就会败北,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_octAActCUIAhRAhDCbMlkNApbghHiCzDyEWeAf.jpeg?from=2956013662,8,247,1734600371605,0
7437824802314699572,1731753541,福建,7380262636904041768,jumping[捂脸],51207854331,MS4wLjABAAAA-MbL6vhNj22-KRRPB6vQPEpx_mrw8KReZA1i9YzXBOA,1036729692,,,嗨哟,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_4521fede84bdfa0c08dd4d3ed8fea7ce.jpeg?from=2956013662,2,429,1734600371611,0
7441455102957224715,1732598787,广东,7380262636904041768,[灵机一动]国之重器，加油[赞],101997434773,MS4wLjABAAAAumQL-SL9RWlGp0v0EzoDdSMfNKBy2uCnq-HzEwdEF20,1222139509,,,阿司の匹林,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_ee1338d9d7a84d2a8e09384bb8303b5b.jpeg?from=2956013662,4,153,1734600371617,0
7436013267783418639,1731331761,河南,7380262636904041768,现在呢[捂脸],1438624003405159,MS4wLjABAAAA8CHhZtWQ-eX2ybeKkgecyLXuejUeKuN61RgTv7a4TqlbVhSily7P3MMeadhtRwQP,28988162856,28988162856,"恋人：@俄罗斯军犬 
兄弟：@狙击手血鹰 
恋人：@ʚ小苏苏ɞ
理想型：@是盈妹",小猫（cfm版）,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_oIAf1FUaASF9nDemImVApsAIAYEANnqCgAC3Ez.jpeg?from=2956013662,3,140,1734600371622,0
7380505315820077862,1718407813,江苏,7380262636904041768,老师你太了不起了[捂脸][捂脸],2546093507492168,MS4wLjABAAAAOgJ4HUZeb5_77_UcBjKIGf1-gYoHrEv4A8dHV2RWdIaRYuEyq17WBtkuctcDHIvb,2837890523,dyajl16tjtty,世界那么大👣👒🌏我想去看看,好久不见，别来无恙,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2e0f300006bcf40f83917.jpeg?from=2956013662,8,342,1734600371628,0
7442286974762795827,1732792469,广东,7380262636904041768,加油姜萍,97108155826,MS4wLjABAAAAwVcx-dfHs_XD4fGjCRX6DXQJtlRjJaz_Uq3rGCcD3ew,1237539422,,,拍照大师,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_2f4c20005206cc3a7e956.jpeg?from=2956013662,2,28,1734600371633,0
7380532868957045530,1718414224,云南,7380262636904041768,没有胆大的好老师引导，再厉害也只会被埋没,71722781563,MS4wLjABAAAA0jf66lIZWr4RznOifQfy_bJsy7RXHweacYR8kpkbnb4,107867590,,自由自在,画个饼,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-avt-0015_95e5a02b1f2905153486b9e385f70453.jpeg?from=2956013662,1,21,1734600371638,0
7443042250974266147,1732968322,重庆,7380262636904041768,涟水之乡，诚信之乡[赞],63262648771,MS4wLjABAAAAOJxntB8qzPJhDGI1QDmBVfiqGto9E6vQxPqNnwRnJmE,211343883,,画地为牢,起风了!,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/mosaic-legacy_c81000027315743c4ab8.jpeg?from=2956013662,0,39,1734600371645,0
7380732434474779446,1718460687,浙江,7380262636904041768,和韦神做同学,75358383864,MS4wLjABAAAAG3o_cdIlNig2UCOpF1snlm7hTBkDpADIC9rXvLbWfoc,201721136,guolianchao,努力奋斗,铁锅（郭)炖大鹅,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813c001_ocmACNL8qC5IYAF9gAnQrVUAA5ARgNfHfKBDEG.jpeg?from=2956013662,6,103,1734600371651,0
7380672717659652901,1718446782,山东,7380262636904041768,天才[赞],93175223683,MS4wLjABAAAA8z5eioW_HBhINghH2oTPgSb21y625vwWFfeP26FuRcY,1277456725,,,迷路的小老鼠,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_920fa87f8c1a4e33b24104edd98d6c8a.jpeg?from=2956013662,10,40,1734600371658,0
7435624566736634636,1731241257,河南,7380262636904041768,支持姜萍,103057347411,MS4wLjABAAAAEeaKbylp-KauHA1f4KmbXXE6xmO5xO6eAmHA_CWAFMQ,1279587891,lpokij,,禁言,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_e3045a6e4e1c4416b930dfcb0f1f0ae3.jpeg?from=2956013662,2,16,1734600371665,0
7380931860911637248,1718507118,湖北,7380262636904041768,中国从不缺人才，缺的是发现人才的人和环境,3650839260968686,MS4wLjABAAAAdVrJdPPVJgQ_VTQibY4ggKcIAT-zh2xYFpgdwCSsZ6nvfq6P4-IGhCutqjUPsLWS,35108724991,eudbxuksbsjxznwo,量小非君子,阿弥陀佛,https://p3-pc.douyinpic.com/aweme/720x720/aweme-avatar/tos-cn-i-0813_oggWBY1dnGAABI16SCPAZgAJPiIBUiAE1g2I5.jpeg?from=2956013662,2,23,1734600371672,0
